actor.name;timestamp;result.duration;verb.name;verb.id;object.name;activity.name;context.name;result.response;result.success
Person 2;15.9.2023 18:36;PT29M1S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure, (int));FALSE
Person 2;15.9.2023 18:36;PT29M24S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;type(x);FALSE
Person 2;15.9.2023 18:36;PT29M26S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure, (int,float));FALSE
Person 2;15.9.2023 18:36;PT30M33S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;istype.int(x);FALSE
Person 2;15.9.2023 18:37;PT30M2S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"isinstance(""loc_treasure"", (int,float))";FALSE
Person 2;15.9.2023 18:37;PT31M41S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(x);FALSE
Person 2;15.9.2023 18:38;PT31M38S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(x,int);FALSE
Person 2;15.9.2023 18:38;PT31M47S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"isinstance(""loc_treasure"", int";FALSE
Person 2;15.9.2023 18:38;PT32M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure, int;FALSE
Person 2;15.9.2023 18:39;PT33M41S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure,int);FALSE
Person 2;15.9.2023 18:40;PT33M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;math.isan(loc_treasure);FALSE
Person 2;15.9.2023 18:40;PT33M25S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;math.isnan(x);FALSE
Person 2;15.9.2023 18:40;PT33M31S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"math.isan(float(""loc_treasure""))";FALSE
Person 2;15.9.2023 18:40;PT34M39S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 7;Escape room test;Databases;math.isnan(loc_treasure);FALSE
Person 2;15.9.2023 18:41;PT34M39S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;replace_aye_with_yes;FALSE
Person 2;15.9.2023 18:42;PT35M57S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"text.replace(""Aye, Aye"",""yes"")";FALSE
Person 2;15.9.2023 18:42;PT35M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"text.replace(""Aye, Aye"",""yes"",2)";FALSE
Person 2;15.9.2023 18:42;PT35M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"text.replace(""Aye"",""yes"",2)";FALSE
Person 2;15.9.2023 18:42;PT35M38S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"text.replace(""aye"",""yes"",2)";FALSE
Person 2;15.9.2023 18:42;PT36M51S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"string.replace(""aye"",""yes"",2)";FALSE
Person 2;15.9.2023 18:43;PT36M10S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak=str.replace(""aye,""yes[,2]"")";FALSE
Person 2;15.9.2023 18:43;PT36M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"string.replace(""aye"",""yes"",[2])";FALSE
Person 2;15.9.2023 18:43;PT36M26S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak=str.replace(aye,yes[,2]);FALSE
Person 2;15.9.2023 18:43;PT37M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"str.replace(""aye"",""yes"",[2])";FALSE
Person 2;15.9.2023 18:44;PT37M2S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"",[2])";FALSE
Person 2;15.9.2023 18:44;PT37M21S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes[,2]"")";FALSE
Person 2;15.9.2023 18:44;PT37M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"",[2])";FALSE
Person 2;15.9.2023 18:44;PT37M34S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes[2]"")";FALSE
Person 2;15.9.2023 18:44;PT22M35S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"",2)";TRUE
Person 2;15.9.2023 18:29;PT26M20S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 5;Escape room test;Databases;;FALSE
Person 2;15.9.2023 18:33;PT14M53S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 7;Escape room test;Databases;;FALSE
Person 2;15.9.2023 18:21;PT2M22S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 3;Escape room test;Databases;;FALSE
Person 2;15.9.2023 18:09;PT28S;received;https://registry.tincanapi.com/#uri/verb/131;Puzzle 2;Escape room test;Databases;;FALSE
Person 3;15.9.2023 18:08;PT3M;started;http://activitystrea.ms/schema/1.0/start;Game;Escape room test;Databases;;FALSE
Person 3;15.9.2023 18:12;PT4M58S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 1;Escape room test;Databases;time.sleep(2);FALSE
Person 3;15.9.2023 18:12;PT6M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;time_sleep(2);FALSE
Person 3;15.9.2023 18:15;PT6M42S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;hello.replace(' ','');FALSE
Person 3;15.9.2023 18:15;PT6M50S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;replace(' ','');FALSE
Person 3;15.9.2023 18:15;PT7M59S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;strip();FALSE
Person 3;15.9.2023 18:15;PT7M9S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;.strip();FALSE
Person 3;15.9.2023 18:15;PT7M15S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 3;15.9.2023 18:15;PT7M31S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 3;15.9.2023 18:16;PT8M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 3;15.9.2023 18:16;PT8M7S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;blackeard.strip();FALSE
Person 3;15.9.2023 18:16;PT8M10S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;blackbeard.strip();FALSE
Person 3;15.9.2023 18:16;PT8M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;.strip();FALSE
Person 3;15.9.2023 18:16;PT8M29S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 3;15.9.2023 18:17;PT8M41S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;message.strip();FALSE
Person 3;15.9.2023 18:17;PT8M51S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;blackbeard.strip();FALSE
Person 3;15.9.2023 18:17;PT9M55S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 2;Escape room test;Databases;loves.strip();FALSE
Person 3;15.9.2023 18:17;PT9M7S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 2;Escape room test;Databases;text.strip();FALSE
Person 3;15.9.2023 18:17;PT9M23S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;text.strip();FALSE
Person 3;15.9.2023 18:17;PT9M24S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;text.strip();FALSE
Person 3;15.9.2023 18:18;PT9M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;ahoy.halt();FALSE
Person 3;15.9.2023 18:18;PT10M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;if text == 'ahoy';FALSE
Person 3;15.9.2023 18:18;PT10M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;find('ahoy');FALSE
Person 3;15.9.2023 18:18;PT11M20S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;text.find('ahoy');FALSE
Person 3;15.9.2023 18:19;PT11M5S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;string.find('ahoy');FALSE
Person 3;15.9.2023 18:19;PT11M33S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;text.contains('ahoy');FALSE
Person 3;15.9.2023 18:20;PT12M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;text.find('ahoy');FALSE
Person 3;15.9.2023 18:20;PT12M1S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;text.contains('ahoy');FALSE
Person 3;15.9.2023 18:20;PT12M12S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"text.find(""ahoy"")";FALSE
Person 3;15.9.2023 18:20;PT12M27S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;ahoy.contains('avast');FALSE
Person 3;15.9.2023 18:21;PT12M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;.contains('avast');FALSE
Person 3;15.9.2023 18:21;PT12M46S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;text.contains('avast');FALSE
Person 3;15.9.2023 18:21;PT13M55S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;ahoy.contains('avast');FALSE
Person 3;15.9.2023 18:21;PT13M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;tahoy_strip;FALSE
Person 3;15.9.2023 18:21;PT14M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"ahoy.find(""cease"")";FALSE
Person 3;15.9.2023 18:22;PT14M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"ahoy.startswith(""cease"")";FALSE
Person 3;15.9.2023 18:22;PT14M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;ahoy.startswith('avast');FALSE
Person 3;15.9.2023 18:22;PT14M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 3;Escape room test;Databases;"ahoy.startswith(""ahoy"")";FALSE
Person 3;15.9.2023 18:22;PT15M22S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 3;Escape room test;Databases;"ahoy.startswith(""avast"")";FALSE
Person 3;15.9.2023 18:24;PT16M58S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 4;Escape room test;Databases;blt;FALSE
Person 3;15.9.2023 18:25;PT16M48S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 4;Escape room test;Databases;321;FALSE
Person 3;15.9.2023 18:25;PT16M48S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 4;Escape room test;Databases;321;FALSE
Person 3;15.9.2023 18:25;PT17M56S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 4;Escape room test;Databases;3 2 1;FALSE
Person 3;15.9.2023 18:25;PT17M1S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 4;Escape room test;Databases;"""321""";FALSE
Person 3;15.9.2023 18:25;PT17M2S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 4;Escape room test;Databases;321;FALSE
Person 3;15.9.2023 18:25;PT17M5S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 4;Escape room test;Databases;123;FALSE
Person 3;15.9.2023 18:25;PT18M34S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 4;Escape room test;Databases;326;FALSE
Person 3;15.9.2023 18:26;PT18M5S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;343;FALSE
Person 3;15.9.2023 18:26;PT19M23S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;202;FALSE
Person 3;15.9.2023 18:27;PT19M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;345;FALSE
Person 3;15.9.2023 18:27;PT19M28S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;111;FALSE
Person 3;15.9.2023 18:27;PT19M29S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;112;FALSE
Person 3;15.9.2023 18:27;PT19M31S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;113;FALSE
Person 3;15.9.2023 18:27;PT19M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;114;FALSE
Person 3;15.9.2023 18:27;PT19M33S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;1156;FALSE
Person 3;15.9.2023 18:27;PT19M35S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;115;FALSE
Person 3;15.9.2023 18:27;PT19M36S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;116;FALSE
Person 3;15.9.2023 18:27;PT19M37S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;117;FALSE
Person 3;15.9.2023 18:27;PT19M38S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;118;FALSE
Person 3;15.9.2023 18:28;PT19M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;11;FALSE
Person 3;15.9.2023 18:28;PT19M41S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;119;FALSE
Person 3;15.9.2023 18:28;PT19M44S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;121;FALSE
Person 3;15.9.2023 18:28;PT19M46S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;122;FALSE
Person 3;15.9.2023 18:28;PT20M47S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;123;FALSE
Person 3;15.9.2023 18:28;PT20M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;π = 3.141592;FALSE
Person 3;15.9.2023 18:29;PT21M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;420;FALSE
Person 3;15.9.2023 18:29;PT21M6S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;201;FALSE
Person 3;15.9.2023 18:29;PT21M8S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;200;FALSE
Person 3;15.9.2023 18:29;PT21M10S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;20;FALSE
Person 3;15.9.2023 18:29;PT21M12S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;1;FALSE
Person 3;15.9.2023 18:29;PT21M13S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;2;FALSE
Person 3;15.9.2023 18:29;PT21M13S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;2;FALSE
Person 3;15.9.2023 18:29;PT21M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;3;FALSE
Person 3;15.9.2023 18:29;PT21M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;4;FALSE
Person 3;15.9.2023 18:29;PT21M15S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;5;FALSE
Person 3;15.9.2023 18:29;PT21M16S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;6;FALSE
Person 3;15.9.2023 18:29;PT21M34S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;2 0 2;FALSE
Person 3;15.9.2023 18:29;PT22M36S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;"""202""";FALSE
Person 3;15.9.2023 18:30;PT22M19S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;150;FALSE
Person 3;15.9.2023 18:31;PT23M58S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 5;Escape room test;Databases;0;FALSE
Person 3;15.9.2023 18:31;PT24M9S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 5;Escape room test;Databases;169;FALSE
Person 3;15.9.2023 18:32;PT24M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 6;Escape room test;Databases;time.time;FALSE
Person 3;15.9.2023 18:32;PT24M11S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 6;Escape room test;Databases;"os.path.exists(""treasure_location"")";FALSE
Person 3;15.9.2023 18:32;PT24M32S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;int(loc_treasure);FALSE
Person 3;15.9.2023 18:32;PT24M35S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;float(loc_treasure);FALSE
Person 3;15.9.2023 18:32;PT24M37S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isfloat(loc_treasure);FALSE
Person 3;15.9.2023 18:33;PT24M40S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isint(loc_treasure);FALSE
Person 3;15.9.2023 18:33;PT24M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isnumeric(loc_treasure);FALSE
Person 3;15.9.2023 18:33;PT25M53S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isnumeric(loc_treasure);FALSE
Person 3;15.9.2023 18:33;PT25M1S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isnumeric(loc_treasure);FALSE
Person 3;15.9.2023 18:33;PT25M5S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isnumeric('loc_treasure');FALSE
Person 3;15.9.2023 18:33;PT26M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isnumeric(loc_treasure);FALSE
Person 3;15.9.2023 18:34;PT26M1S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;loc_treasure.isnumeric();FALSE
Person 3;15.9.2023 18:35;PT26M49S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;loc_treasure.isnumeric();FALSE
Person 3;15.9.2023 18:35;PT26M51S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;loc_treasure.isnumeric();FALSE
Person 3;15.9.2023 18:35;PT26M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;loc_treasure.isnumeric();FALSE
Person 3;15.9.2023 18:35;PT26M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;loc_treasure.isnumeric();FALSE
Person 3;15.9.2023 18:35;PT26M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;loc_treasure.isnumeric();FALSE
Person 3;15.9.2023 18:35;PT26M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;loc_treasure.isnumeric();FALSE
Person 3;15.9.2023 18:35;PT27M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;loc_treasure.isnumeric();FALSE
Person 3;15.9.2023 18:35;PT27M7S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;!loc_treasure.isnumeric();FALSE
Person 3;15.9.2023 18:35;PT27M13S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;#NAME?;FALSE
Person 3;15.9.2023 18:35;PT21S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;(loc_treasure.isnumeric());FALSE
Person 3;15.9.2023 18:37;PT30M12S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;type(loc_treasure);FALSE
Person 3;15.9.2023 18:38;PT30M10S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;"x = 5 if x > 0:     print(""x is positive"") else:";FALSE
Person 3;15.9.2023 18:39;PT31M44S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;int.as_integer_ratio(loc_treasure);FALSE
Person 3;15.9.2023 18:39;PT31M8S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure, int);FALSE
Person 3;15.9.2023 18:39;PT31M11S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 7;Escape room test;Databases;isinstance(loc_treasure, float);FALSE
Person 3;15.9.2023 18:39;PT32M29S;passed;http://adlnet.gov/expapi/verbs/passed;Puzzle 7;Escape room test;Databases;math.isnan(loc_treasure);FALSE
Person 3;15.9.2023 18:40;PT32M34S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;math.insan;FALSE
Person 3;15.9.2023 18:41;PT32M43S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"string.replace(""Aye"", ""Yes"", 2)";FALSE
Person 3;15.9.2023 18:41;PT32M44S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"", ""yes"", 2)";FALSE
Person 3;15.9.2023 18:41;PT32M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 3;15.9.2023 18:41;PT33M57S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"", ""yes"", 2)";FALSE
Person 3;15.9.2023 18:41;PT33M14S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;math.insan;FALSE
Person 3;15.9.2023 18:41;PT33M35S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye"", ""yes"", 2)";FALSE
Person 3;15.9.2023 18:42;PT33M42S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 3;15.9.2023 18:42;PT47S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye, Aye"", ""Yes"", 2)";FALSE
Person 3;15.9.2023 18:42;PT34M18S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak(""yes""";FALSE
Person 3;15.9.2023 18:42;PT34M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 3;15.9.2023 18:42;PT34M4S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye"", ""Yes"", 2)";FALSE
Person 3;15.9.2023 18:42;PT34M7S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak(""yes"")";FALSE
Person 3;15.9.2023 18:42;PT34M21S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"", ""yes"", 2)";FALSE
Person 3;15.9.2023 18:42;PT34M23S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye, aye"", ""Yes"", 2)";FALSE
Person 3;15.9.2023 18:42;PT34M29S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye, aye"", ""yes"", 2)";FALSE
Person 3;15.9.2023 18:42;PT34M38S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye, aye"", ""yes""[, 2])";FALSE
Person 3;15.9.2023 18:43;PT34M50S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace(aye, yes, 2);FALSE
Person 3;15.9.2023 18:43;PT34M52S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye, aye"", ""yes""[, 2])";FALSE
Person 3;15.9.2023 18:43;PT34M53S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye, aye"", ""yes""[, 2])";FALSE
Person 3;15.9.2023 18:43;PT34M56S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye, Aye"", ""yes""[, 2])";FALSE
Person 3;15.9.2023 18:43;PT35M58S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;pirate_speak.replace('aye', 'yes', 2);FALSE
Person 3;15.9.2023 18:43;PT35M3S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""Aye, Aye"", ""Yes""[, 2])";FALSE
Person 3;15.9.2023 18:43;PT35M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
Person 3;15.9.2023 18:43;PT35M17S;failed;http://adlnet.gov/expapi/verbs/failed;Puzzle 8;Escape room test;Databases;"pirate_speak.replace(""aye"",""yes"", 2)";FALSE
